114;21;469;234;458;234
114;21;312;234;339;233
114;21;470;234;458;235
114;21;311;233;339;233
114;21;471;234;458;234
114;21;312;235;339;234
114;21;471;235;458;235
114;21;309;229;339;232
114;21;473;237;456;236
114;21;303;222;339;231
114;21;470;234;458;235
114;21;312;231;339;234
114;21;468;235;457;235
114;21;312;234;339;234
114;21;470;235;458;235
114;21;312;236;339;234
114;21;471;231;457;231
114;21;309;227;339;231
114;21;470;234;458;235
114;21;312;234;339;234
114;21;471;234;459;234
114;21;313;233;339;233
114;21;469;235;458;235
114;21;313;230;339;233
